Date,Open,High,Low,Close,Daily_Return,Volume
07/10/2016," Rp522,547 "," Rp526,590 "," Rp520,464 "," Rp520,464 ",-0.001028412,169
11/10/2016," Rp527,424 "," Rp527,424 "," Rp524,952 "," Rp524,952 ",0.008623597,26
12/10/2016," Rp523,723 "," Rp524,686 "," Rp523,472 "," Rp523,472 ",-0.002818983,127
13/10/2016," Rp526,288 "," Rp526,413 "," Rp524,741 "," Rp524,741 ",0.002423558,315
14/10/2016," Rp522,749 "," Rp522,749 "," Rp521,373 "," Rp522,415 ",-0.004431493,311
17/10/2016," Rp519,434 "," Rp521,553 "," Rp519,434 "," Rp521,304 ",-0.002127687,41
18/10/2016," Rp529,762 "," Rp530,098 "," Rp529,720 "," Rp529,720 ",0.01614372,11
19/10/2016," Rp528,612 "," Rp532,212 "," Rp528,612 "," Rp530,705 ",0.001860593,219
20/10/2016," Rp532,605 "," Rp532,815 "," Rp530,718 "," Rp530,760 ",0.000102725,415
21/10/2016," Rp532,839 "," Rp532,839 "," Rp532,839 "," Rp532,839 ",0.003917806,224
24/10/2016," Rp532,555 "," Rp532,555 "," Rp529,450 "," Rp529,534 ",-0.006202867,42
25/10/2016," Rp529,155 "," Rp533,341 "," Rp529,155 "," Rp532,420 ",0.00545078,61
26/10/2016," Rp531,333 "," Rp531,333 "," Rp527,496 "," Rp527,496 ",-0.009248237,279
27/10/2016," Rp530,762 "," Rp530,762 "," Rp530,135 "," Rp530,135 ",0.005001137,338
28/10/2016," Rp532,976 "," Rp537,675 "," Rp529,493 "," Rp535,158 ",0.009475093,560
31/10/2016," Rp534,059 "," Rp534,059 "," Rp531,926 "," Rp531,926 ",-0.006038771,58
01/11/2016," Rp533,708 "," Rp538,464 "," Rp533,583 "," Rp536,670 ",0.008919364,49
02/11/2016," Rp539,451 "," Rp547,281 "," Rp539,451 "," Rp547,198 ",0.019616026,30
03/11/2016," Rp544,052 "," Rp546,863 "," Rp540,233 "," Rp546,444 ",-0.001377978,73
04/11/2016," Rp545,980 "," Rp547,366 "," Rp544,594 "," Rp547,366 ",0.001688458,11
07/11/2016," Rp540,544 "," Rp541,589 "," Rp534,812 "," Rp534,812 ",-0.022936259,34
08/11/2016," Rp538,270 "," Rp540,492 "," Rp533,701 "," Rp533,785 ",-0.001919443,50
09/11/2016," Rp533,609 "," Rp553,071 "," Rp532,687 "," Rp533,777 ",-1.51E-05,108
10/11/2016," Rp535,434 "," Rp540,938 "," Rp526,569 "," Rp531,694 ",-0.003902178,63
14/11/2016," Rp517,710 "," Rp518,427 "," Rp510,373 "," Rp514,927 ",-0.031535295,216
15/11/2016," Rp515,132 "," Rp515,847 "," Rp514,375 "," Rp515,006 ",0.000153012,20
16/11/2016," Rp515,418 "," Rp515,418 "," Rp512,776 "," Rp512,944 ",-0.004003392,66
17/11/2016," Rp517,227 "," Rp517,396 "," Rp511,483 "," Rp513,806 ",0.001679841,1139
18/11/2016," Rp529,436 "," Rp529,436 "," Rp527,382 "," Rp527,950 ",0.027528508,607
21/11/2016," Rp518,864 "," Rp518,864 "," Rp518,864 "," Rp518,864 ",-0.017210489,19
22/11/2016," Rp523,760 "," Rp524,063 "," Rp522,549 "," Rp524,020 ",0.009936877,19
23/11/2016," Rp519,106 "," Rp519,534 "," Rp507,977 "," Rp508,962 ",-0.028735834,309
25/11/2016," Rp505,864 "," Rp511,150 "," Rp505,864 "," Rp506,380 ",-0.005073187,14
28/11/2016," Rp512,234 "," Rp513,355 "," Rp512,234 "," Rp513,355 ",0.01377504,189914
29/11/2016," Rp517,085 "," Rp517,778 "," Rp511,104 "," Rp514,788 ",0.002791243,42124
30/11/2016," Rp511,884 "," Rp514,558 "," Rp503,605 "," Rp504,855 ",-0.019294272,7158
01/12/2016," Rp506,429 "," Rp507,249 "," Rp500,944 "," Rp503,924 ",-0.001844842,1588
02/12/2016," Rp512,852 "," Rp515,039 "," Rp510,271 "," Rp514,077 ",0.020147266,1521
05/12/2016," Rp515,146 "," Rp517,282 "," Rp504,336 "," Rp511,746 ",-0.004533787,358
06/12/2016," Rp507,458 "," Rp509,019 "," Rp505,811 "," Rp506,028 ",-0.011173167,652
07/12/2016," Rp506,034 "," Rp510,714 "," Rp505,471 "," Rp509,198 ",0.006263154,182
08/12/2016," Rp509,545 "," Rp511,282 "," Rp507,505 "," Rp507,809 ",-0.002726684,322
09/12/2016," Rp509,045 "," Rp510,005 "," Rp504,420 "," Rp505,904 ",-0.003752104,365
12/12/2016," Rp503,413 "," Rp505,847 "," Rp501,109 "," Rp505,673 ",-0.000456559,331
13/12/2016," Rp510,236 "," Rp510,456 "," Rp506,684 "," Rp507,254 ",0.00312778,637
14/12/2016," Rp501,007 "," Rp502,821 "," Rp493,318 "," Rp501,655 ",-0.011038575,487
15/12/2016," Rp487,237 "," Rp488,733 "," Rp480,440 "," Rp482,107 ",-0.03896617,244
16/12/2016," Rp481,034 "," Rp487,010 "," Rp481,034 "," Rp484,620 ",0.005211611,146
19/12/2016," Rp487,432 "," Rp487,989 "," Rp486,791 "," Rp487,903 ",0.006774477,249
20/12/2016," Rp486,767 "," Rp486,767 "," Rp483,761 "," Rp485,908 ",-0.004088665,46
21/12/2016," Rp484,998 "," Rp484,998 "," Rp482,394 "," Rp482,864 ",-0.006265945,50
22/12/2016," Rp482,979 "," Rp483,662 "," Rp481,741 "," Rp481,954 ",-0.001883035,104
23/12/2016," Rp487,868 "," Rp488,688 "," Rp487,610 "," Rp488,300 ",0.013166362,70
27/12/2016," Rp489,080 "," Rp492,486 "," Rp489,080 "," Rp490,373 ",0.004246585,84
28/12/2016," Rp491,028 "," Rp491,028 "," Rp489,651 "," Rp490,253 ",-0.000245236,1570
29/12/2016," Rp491,668 "," Rp498,116 "," Rp491,582 "," Rp497,085 ",0.013934258,950
30/12/2016," Rp501,397 "," Rp501,397 "," Rp496,219 "," Rp496,219 ",-0.001741039,16
03/01/2017," Rp499,131 "," Rp501,551 "," Rp495,372 "," Rp501,378 ",0.01039681,52
04/01/2017," Rp499,978 "," Rp503,740 "," Rp499,978 "," Rp503,221 ",0.003676328,36
05/01/2017," Rp506,503 "," Rp511,387 "," Rp506,287 "," Rp509,831 ",0.013134461,500
06/01/2017," Rp508,448 "," Rp508,448 "," Rp506,460 "," Rp506,460 ",-0.006611789,16
09/01/2017," Rp506,834 "," Rp511,022 "," Rp506,445 "," Rp510,979 ",0.008921744,62
10/01/2017," Rp513,647 "," Rp515,642 "," Rp512,779 "," Rp513,603 ",0.005136519,8
11/01/2017," Rp514,118 "," Rp518,231 "," Rp509,356 "," Rp517,625 ",0.007830551,20
12/01/2017," Rp518,133 "," Rp523,173 "," Rp517,960 "," Rp520,827 ",0.006185601,110
13/01/2017," Rp519,206 "," Rp519,336 "," Rp515,732 "," Rp519,032 ",-0.003445448,65
17/01/2017," Rp521,020 "," Rp524,953 "," Rp518,988 "," Rp523,829 ",0.009241582,79
18/01/2017," Rp520,814 "," Rp521,286 "," Rp516,308 "," Rp519,827 ",-0.007640311,114
19/01/2017," Rp514,073 "," Rp515,571 "," Rp512,060 "," Rp514,244 ",-0.010739793,26
20/01/2017," Rp516,295 "," Rp520,287 "," Rp516,295 "," Rp516,939 ",0.005240615,38
23/01/2017," Rp518,802 "," Rp520,086 "," Rp517,946 "," Rp520,086 ",0.006088838,16
24/01/2017," Rp520,897 "," Rp520,897 "," Rp516,069 "," Rp517,180 ",-0.005589095,24
25/01/2017," Rp511,701 "," Rp512,041 "," Rp508,678 "," Rp509,700 ",-0.014462675,403
26/01/2017," Rp511,377 "," Rp511,377 "," Rp505,367 "," Rp507,029 ",-0.005239172,19
27/01/2017," Rp508,448 "," Rp508,619 "," Rp508,448 "," Rp508,534 ",0.00296657,234352
30/01/2017," Rp511,454 "," Rp514,372 "," Rp509,480 "," Rp512,098 ",0.007008279,50503
31/01/2017," Rp510,791 "," Rp519,255 "," Rp510,193 "," Rp516,647 ",0.008884913,3212
01/02/2017," Rp520,941 "," Rp520,941 "," Rp514,924 "," Rp518,233 ",0.003069558,1145
02/02/2017," Rp520,307 "," Rp526,544 "," Rp519,963 "," Rp523,318 ",0.009810877,1512
03/02/2017," Rp523,637 "," Rp526,094 "," Rp519,887 "," Rp525,189 ",0.003575537,865
06/02/2017," Rp524,258 "," Rp530,050 "," Rp522,799 "," Rp527,733 ",0.004844688,908
07/02/2017," Rp529,416 "," Rp530,274 "," Rp526,971 "," Rp529,416 ",0.003189024,1177
08/02/2017," Rp527,485 "," Rp532,537 "," Rp527,015 "," Rp529,840 ",0.000800739,288
09/02/2017," Rp533,440 "," Rp535,205 "," Rp528,060 "," Rp531,589 ",0.003301122,885
10/02/2017," Rp525,954 "," Rp528,867 "," Rp523,340 "," Rp528,867 ",-0.005120793,391
13/02/2017," Rp527,671 "," Rp527,928 "," Rp522,739 "," Rp525,055 ",-0.007207901,398
14/02/2017," Rp525,974 "," Rp529,235 "," Rp524,344 "," Rp525,116 ",0.000116239,159
15/02/2017," Rp526,393 "," Rp529,057 "," Rp522,871 "," Rp529,057 ",0.00750419,175
16/02/2017," Rp529,704 "," Rp532,364 "," Rp529,146 "," Rp532,064 ",0.005683728,87
17/02/2017," Rp532,045 "," Rp532,259 "," Rp529,515 "," Rp530,715 ",-0.002533774,301
21/02/2017," Rp530,109 "," Rp530,195 "," Rp526,168 "," Rp530,195 ",-0.000980394,119
22/02/2017," Rp528,959 "," Rp530,029 "," Rp527,119 "," Rp527,205 ",-0.005639769,36
23/02/2017," Rp528,642 "," Rp534,714 "," Rp528,642 "," Rp534,672 ",0.014162757,112
24/02/2017," Rp534,024 "," Rp537,783 "," Rp534,024 "," Rp536,971 ",0.004301088,1264
27/02/2017," Rp537,927 "," Rp541,529 "," Rp536,084 "," Rp539,085 ",0.003936237,544
28/02/2017," Rp536,972 "," Rp538,557 "," Rp534,231 "," Rp536,544 ",-0.004713892,721
01/03/2017," Rp534,408 "," Rp534,879 "," Rp529,739 "," Rp534,879 ",-0.00310349,138
02/03/2017," Rp533,950 "," Rp534,121 "," Rp526,886 "," Rp527,400 ",-0.013982216,79
03/03/2017," Rp527,512 "," Rp529,011 "," Rp523,743 "," Rp524,857 ",-0.004821709,121
06/03/2017," Rp530,163 "," Rp530,163 "," Rp525,570 "," Rp525,570 ",0.001359244,29
07/03/2017," Rp525,366 "," Rp525,838 "," Rp520,818 "," Rp521,418 ",-0.007899617,53
08/03/2017," Rp520,603 "," Rp520,603 "," Rp518,241 "," Rp519,014 ",-0.004611953,24
09/03/2017," Rp516,521 "," Rp516,993 "," Rp515,578 "," Rp515,621 ",-0.006537232,37
10/03/2017," Rp512,462 "," Rp515,504 "," Rp512,462 "," Rp514,390 ",-0.002387181,3
13/03/2017," Rp516,707 "," Rp518,335 "," Rp515,037 "," Rp515,080 ",0.001340749,35
14/03/2017," Rp515,960 "," Rp517,160 "," Rp513,258 "," Rp515,445 ",0.000709485,22
15/03/2017," Rp515,861 "," Rp525,764 "," Rp515,646 "," Rp516,679 ",0.002394835,36
16/03/2017," Rp526,233 "," Rp530,195 "," Rp526,233 "," Rp528,085 ",0.022074507,47
17/03/2017," Rp527,594 "," Rp529,227 "," Rp527,594 "," Rp528,755 ",0.001268048,26
20/03/2017," Rp524,785 "," Rp526,962 "," Rp524,785 "," Rp526,620 ",-0.004035942,23
21/03/2017," Rp526,070 "," Rp534,521 "," Rp526,070 "," Rp534,521 ",0.015001788,11
22/03/2017," Rp535,052 "," Rp535,738 "," Rp534,966 "," Rp535,652 ",0.002117208,3
23/03/2017," Rp535,691 "," Rp536,164 "," Rp535,004 "," Rp535,906 ",0.000473815,16
24/03/2017," Rp537,783 "," Rp537,913 "," Rp537,611 "," Rp537,869 ",0.003663449,3
27/03/2017," Rp538,843 "," Rp539,658 "," Rp537,985 "," Rp538,671 ",0.001491054,72
28/03/2017," Rp539,936 "," Rp539,936 "," Rp539,678 "," Rp539,678 ",0.001868358,19
29/03/2017," Rp539,070 "," Rp539,586 "," Rp539,027 "," Rp539,586 ",-0.000169543,190678
30/03/2017," Rp532,487 "," Rp532,700 "," Rp527,388 "," Rp529,045 ",-0.019535292,51328
31/03/2017," Rp530,449 "," Rp533,310 "," Rp528,997 "," Rp532,670 ",0.006850223,8223
03/04/2017," Rp534,640 "," Rp536,740 "," Rp532,969 "," Rp536,054 ",0.006354347,1160
04/04/2017," Rp537,121 "," Rp540,207 "," Rp537,078 "," Rp537,935 ",0.003508353,724
05/04/2017," Rp537,138 "," Rp537,138 "," Rp531,832 "," Rp532,859 ",-0.009435793,907
06/04/2017," Rp538,205 "," Rp538,804 "," Rp535,162 "," Rp535,719 ",0.005367828,169
07/04/2017," Rp535,015 "," Rp543,407 "," Rp535,015 "," Rp537,070 ",0.002521751,445
10/04/2017," Rp536,466 "," Rp537,536 "," Rp533,939 "," Rp535,781 ",-0.002401493,182
11/04/2017," Rp536,753 "," Rp544,882 "," Rp536,753 "," Rp543,898 ",0.015150468,401
12/04/2017," Rp545,565 "," Rp549,887 "," Rp544,281 "," Rp545,693 ",0.003300761,492
13/04/2017," Rp549,724 "," Rp550,708 "," Rp548,313 "," Rp549,981 ",0.00785718,915
17/04/2017," Rp552,338 "," Rp553,621 "," Rp549,131 "," Rp551,312 ",0.002420327,73
18/04/2017," Rp550,446 "," Rp553,790 "," Rp548,174 "," Rp553,790 ",0.004495517,394
19/04/2017," Rp551,417 "," Rp551,417 "," Rp545,424 "," Rp548,592 ",-0.009387392,194
20/04/2017," Rp548,522 "," Rp549,465 "," Rp547,022 "," Rp549,465 ",0.001592229,127
21/04/2017," Rp548,195 "," Rp551,450 "," Rp547,938 "," Rp551,450 ",0.003612542,474
24/04/2017," Rp547,368 "," Rp547,970 "," Rp543,075 "," Rp547,712 ",-0.006778933,605
25/04/2017," Rp548,446 "," Rp549,005 "," Rp542,642 "," Rp544,147 ",-0.006509225,356
26/04/2017," Rp540,167 "," Rp540,167 "," Rp538,503 "," Rp538,503 ",-0.010371702,1156
27/04/2017," Rp541,280 "," Rp541,494 "," Rp539,357 "," Rp539,998 ",0.002776665,206
28/04/2017," Rp540,369 "," Rp540,923 "," Rp539,856 "," Rp540,454 ",0.000843859,85
01/05/2017," Rp541,523 "," Rp541,779 "," Rp534,950 "," Rp534,950 ",-0.010184285,34
02/05/2017," Rp536,632 "," Rp536,632 "," Rp534,496 "," Rp536,162 ",0.002265903,90
03/05/2017," Rp535,839 "," Rp536,138 "," Rp528,837 "," Rp532,125 ",-0.007529599,195
04/05/2017," Rp529,985 "," Rp529,985 "," Rp523,316 "," Rp524,299 ",-0.014706224,72
05/05/2017," Rp526,367 "," Rp529,241 "," Rp525,423 "," Rp525,423 ",0.00214398,16
08/05/2017," Rp524,057 "," Rp528,339 "," Rp524,057 "," Rp524,614 ",-0.001541153,43
09/05/2017," Rp516,599 "," Rp516,641 "," Rp511,501 "," Rp511,627 ",-0.024753979,55
10/05/2017," Rp514,690 "," Rp514,859 "," Rp513,635 "," Rp513,635 ",0.003923969,23
11/05/2017," Rp521,154 "," Rp522,950 "," Rp521,068 "," Rp522,950 ",0.018135604,13
12/05/2017," Rp523,559 "," Rp524,198 "," Rp522,749 "," Rp522,791 ",-0.000303703,29
15/05/2017," Rp526,897 "," Rp529,129 "," Rp526,897 "," Rp527,370 ",0.008757389,13
16/05/2017," Rp526,995 "," Rp529,950 "," Rp526,995 "," Rp528,965 ",0.003025764,20
17/05/2017," Rp531,655 "," Rp539,452 "," Rp531,526 "," Rp538,724 ",0.018447918,26
18/05/2017," Rp536,357 "," Rp538,579 "," Rp532,510 "," Rp535,031 ",-0.006853388,43
19/05/2017," Rp535,821 "," Rp535,821 "," Rp535,821 "," Rp535,821 ",0.001476401,14
22/05/2017," Rp536,842 "," Rp540,702 "," Rp536,842 "," Rp540,702 ",0.00910944,14
23/05/2017," Rp540,032 "," Rp540,074 "," Rp535,365 "," Rp537,163 ",-0.006545155,20
24/05/2017," Rp536,284 "," Rp538,812 "," Rp535,342 "," Rp536,498 ",-0.001238038,14
25/05/2017," Rp539,926 "," Rp540,442 "," Rp539,368 "," Rp539,368 ",0.005348777,11
26/05/2017," Rp544,192 "," Rp544,192 "," Rp544,192 "," Rp544,192 ",0.008942986,271457
30/05/2017," Rp542,435 "," Rp543,548 "," Rp538,583 "," Rp540,167 ",-0.007396057,129819
31/05/2017," Rp540,742 "," Rp545,368 "," Rp539,071 "," Rp544,854 ",0.008676893,2712
01/06/2017," Rp541,591 "," Rp542,104 "," Rp538,516 "," Rp541,164 ",-0.006771817,825
02/06/2017," Rp539,948 "," Rp545,837 "," Rp537,302 "," Rp544,898 ",0.006900439,1732
05/06/2017," Rp547,732 "," Rp548,931 "," Rp546,790 "," Rp547,775 ",0.005279261,433
06/06/2017," Rp551,150 "," Rp557,956 "," Rp551,150 "," Rp557,611 ",0.017957092,942
07/06/2017," Rp553,457 "," Rp554,100 "," Rp550,329 "," Rp552,814 ",-0.00860334,641
08/06/2017," Rp549,478 "," Rp550,418 "," Rp542,082 "," Rp545,588 ",-0.013072066,319
09/06/2017," Rp546,272 "," Rp546,272 "," Rp540,586 "," Rp542,253 ",-0.006111454,467
12/06/2017," Rp541,600 "," Rp542,840 "," Rp540,231 "," Rp541,472 ",-0.001441608,255
13/06/2017," Rp540,616 "," Rp541,814 "," Rp538,735 "," Rp541,343 ",-0.00023689,150
14/06/2017," Rp542,312 "," Rp545,986 "," Rp536,929 "," Rp543,764 ",0.004471806,336
15/06/2017," Rp540,759 "," Rp541,187 "," Rp535,237 "," Rp536,050 ",-0.014185843,743
16/06/2017," Rp536,468 "," Rp537,539 "," Rp535,826 "," Rp536,982 ",0.001738354,34
19/06/2017," Rp535,162 "," Rp535,205 "," Rp530,803 "," Rp531,786 ",-0.00967738,108
20/06/2017," Rp530,691 "," Rp532,101 "," Rp529,965 "," Rp530,179 ",-0.003022065,75
21/06/2017," Rp532,143 "," Rp532,528 "," Rp530,389 "," Rp531,843 ",0.003140366,205
22/06/2017," Rp534,250 "," Rp534,976 "," Rp532,242 "," Rp532,798 ",0.001793991,156
23/06/2017," Rp532,858 "," Rp542,918 "," Rp532,773 "," Rp535,501 ",0.00507394,269
26/06/2017," Rp539,394 "," Rp539,394 "," Rp531,433 "," Rp533,445 ",-0.003840224,194
27/06/2017," Rp534,908 "," Rp534,994 "," Rp532,472 "," Rp532,686 ",-0.001422194,111
28/06/2017," Rp533,664 "," Rp533,664 "," Rp533,450 "," Rp533,450 ",0.001434326,370
29/06/2017," Rp534,298 "," Rp535,368 "," Rp529,975 "," Rp532,586 ",-0.001620154,540
30/06/2017," Rp531,092 "," Rp531,092 "," Rp529,128 "," Rp529,811 ",-0.005209777,43
03/07/2017," Rp527,963 "," Rp527,963 "," Rp520,231 "," Rp520,231 ",-0.018081039,33
05/07/2017," Rp522,511 "," Rp523,579 "," Rp520,203 "," Rp521,613 ",0.002656087,40
06/07/2017," Rp522,952 "," Rp522,952 "," Rp521,715 "," Rp521,715 ",0.000194208,5
07/07/2017," Rp520,744 "," Rp521,299 "," Rp516,259 "," Rp516,259 ",-0.010457134,116
10/07/2017," Rp517,650 "," Rp517,949 "," Rp516,881 "," Rp517,949 ",0.003273339,28
11/07/2017," Rp516,885 "," Rp519,536 "," Rp516,885 "," Rp518,980 ",0.001990842,12
12/07/2017," Rp522,557 "," Rp523,028 "," Rp522,385 "," Rp522,471 ",0.00672642,7
13/07/2017," Rp521,648 "," Rp521,648 "," Rp519,470 "," Rp519,470 ",-0.005743881,7
14/07/2017," Rp520,200 "," Rp525,595 "," Rp520,157 "," Rp525,210 ",0.011049389,23
17/07/2017," Rp526,227 "," Rp527,725 "," Rp526,227 "," Rp527,468 ",0.004300023,7
18/07/2017," Rp528,446 "," Rp530,583 "," Rp528,446 "," Rp530,540 ",0.005824797,29
19/07/2017," Rp529,523 "," Rp529,865 "," Rp529,395 "," Rp529,865 ",-0.001273346,3
20/07/2017," Rp528,696 "," Rp532,202 "," Rp528,696 "," Rp532,202 ",0.004411118,5
21/07/2017," Rp537,379 "," Rp538,925 "," Rp537,293 "," Rp538,925 ",0.012632778,16
24/07/2017," Rp539,131 "," Rp539,131 "," Rp538,229 "," Rp538,229 ",-0.001291375,8
25/07/2017," Rp538,198 "," Rp538,584 "," Rp536,694 "," Rp537,768 ",-0.000857352,18
26/07/2017," Rp535,604 "," Rp537,411 "," Rp535,604 "," Rp537,411 ",-0.000663586,7
27/07/2017," Rp542,984 "," Rp542,984 "," Rp542,984 "," Rp542,984 ",0.010370665,220309
28/07/2017," Rp540,080 "," Rp545,059 "," Rp539,436 "," Rp544,372 ",0.002555283,64180
31/07/2017," Rp545,158 "," Rp545,974 "," Rp543,826 "," Rp544,169 ",-0.00037187,7780
01/08/2017," Rp544,046 "," Rp546,147 "," Rp541,301 "," Rp545,847 ",0.003082956,1061
02/08/2017," Rp543,722 "," Rp545,265 "," Rp541,321 "," Rp545,136 ",-0.001302765,393
03/08/2017," Rp542,159 "," Rp543,830 "," Rp538,176 "," Rp542,973 ",-0.003967636,878
04/08/2017," Rp542,712 "," Rp542,968 "," Rp536,254 "," Rp538,136 ",-0.008908927,521
07/08/2017," Rp538,590 "," Rp538,761 "," Rp537,135 "," Rp538,376 ",0.000446645,260
08/08/2017," Rp537,577 "," Rp540,657 "," Rp535,225 "," Rp537,364 ",-0.001880735,555
09/08/2017," Rp537,449 "," Rp544,955 "," Rp537,449 "," Rp542,908 ",0.010318094,574
10/08/2017," Rp546,537 "," Rp551,160 "," Rp545,809 "," Rp549,576 ",0.012282323,608
11/08/2017," Rp551,186 "," Rp553,243 "," Rp549,343 "," Rp551,786 ",0.004019973,139
14/08/2017," Rp552,127 "," Rp552,127 "," Rp548,013 "," Rp550,327 ",-0.002643198,338
15/08/2017," Rp548,001 "," Rp548,001 "," Rp542,394 "," Rp545,090 ",-0.009515694,188
16/08/2017," Rp544,431 "," Rp549,270 "," Rp543,618 "," Rp546,829 ",0.003190254,110
17/08/2017," Rp549,702 "," Rp551,714 "," Rp549,445 "," Rp550,815 ",0.007288626,43
18/08/2017," Rp551,716 "," Rp556,896 "," Rp549,875 "," Rp550,474 ",-0.000619257,358
21/08/2017," Rp550,260 "," Rp552,658 "," Rp550,046 "," Rp552,658 ",0.003966787,18
22/08/2017," Rp551,199 "," Rp551,713 "," Rp549,486 "," Rp550,300 ",-0.004266402,100
23/08/2017," Rp551,726 "," Rp551,726 "," Rp550,657 "," Rp551,513 ",0.002203979,250
24/08/2017," Rp551,676 "," Rp551,676 "," Rp549,664 "," Rp550,734 ",-0.001412089,550
25/08/2017," Rp549,891 "," Rp553,014 "," Rp547,709 "," Rp552,928 ",0.003984735,280
28/08/2017," Rp554,188 "," Rp561,814 "," Rp554,188 "," Rp561,129 ",0.014830589,145
29/08/2017," Rp565,070 "," Rp567,212 "," Rp562,627 "," Rp562,627 ",0.002671269,1178
30/08/2017," Rp561,537 "," Rp563,383 "," Rp560,121 "," Rp561,494 ",-0.002013785,1178
31/08/2017," Rp560,473 "," Rp567,207 "," Rp558,371 "," Rp564,590 ",0.005513888,373
01/09/2017," Rp566,816 "," Rp570,036 "," Rp565,399 "," Rp568,662 ",0.007211157,313
05/09/2017," Rp573,084 "," Rp574,801 "," Rp570,251 "," Rp574,801 ",0.010795631,39
06/09/2017," Rp576,092 "," Rp576,221 "," Rp572,911 "," Rp573,470 ",-0.002316114,20
07/09/2017," Rp573,814 "," Rp579,224 "," Rp573,814 "," Rp577,549 ",0.007114407,26
08/09/2017," Rp579,605 "," Rp581,664 "," Rp577,288 "," Rp577,460 ",-0.000155099,37
11/09/2017," Rp570,212 "," Rp570,212 "," Rp568,626 "," Rp570,212 ",-0.012552124,9
12/09/2017," Rp569,607 "," Rp570,036 "," Rp568,835 "," Rp570,036 ",-0.000307123,15
13/09/2017," Rp567,296 "," Rp567,296 "," Rp567,296 "," Rp567,296 ",-0.004807381,16
14/09/2017," Rp565,922 "," Rp570,082 "," Rp565,922 "," Rp568,109 ",0.001432716,316
15/09/2017," Rp564,822 "," Rp565,079 "," Rp564,480 "," Rp564,736 ",-0.005936055,15
18/09/2017," Rp561,466 "," Rp561,723 "," Rp559,837 "," Rp559,966 ",-0.008447515,129
19/09/2017," Rp560,694 "," Rp561,723 "," Rp559,493 "," Rp559,965 ",-1.63E-06,20
20/09/2017," Rp561,903 "," Rp561,903 "," Rp556,207 "," Rp561,903 ",0.003461118,12
21/09/2017," Rp556,796 "," Rp558,939 "," Rp553,024 "," Rp553,153 ",-0.015572544,336
22/09/2017," Rp555,955 "," Rp556,255 "," Rp555,225 "," Rp555,225 ",0.003745848,209
25/09/2017," Rp554,307 "," Rp561,209 "," Rp553,407 "," Rp560,180 ",0.008924988,51
26/09/2017," Rp559,446 "," Rp559,918 "," Rp556,229 "," Rp556,229 ",-0.007052635,39
27/09/2017," Rp548,334 "," Rp548,334 "," Rp548,334 "," Rp548,334 ",-0.01419482,19488
28/09/2017," Rp544,410 "," Rp546,489 "," Rp541,822 "," Rp545,429 ",-0.005298087,5226
29/09/2017," Rp544,010 "," Rp546,213 "," Rp542,866 "," Rp542,866 ",-0.004697949,492
02/10/2017," Rp541,425 "," Rp541,892 "," Rp539,471 "," Rp540,448 ",-0.00445501,136
03/10/2017," Rp540,562 "," Rp542,095 "," Rp540,094 "," Rp541,328 ",0.001628931,192
04/10/2017," Rp543,127 "," Rp546,111 "," Rp541,506 "," Rp543,084 ",0.003243161,218
05/10/2017," Rp544,421 "," Rp544,421 "," Rp540,075 "," Rp541,055 ",-0.003735161,36
06/10/2017," Rp540,727 "," Rp542,604 "," Rp537,699 "," Rp542,434 ",0.002547631,46
09/10/2017," Rp545,779 "," Rp547,228 "," Rp545,097 "," Rp546,290 ",0.007109762,19
10/10/2017," Rp547,332 "," Rp551,770 "," Rp546,948 "," Rp550,746 ",0.008156531,18
11/10/2017," Rp549,338 "," Rp551,344 "," Rp548,314 "," Rp548,698 ",-0.003719144,21
12/10/2017," Rp552,500 "," Rp553,784 "," Rp551,559 "," Rp553,271 ",0.008333697,14
13/10/2017," Rp553,811 "," Rp557,408 "," Rp553,126 "," Rp557,322 ",0.007323529,74
16/10/2017," Rp559,881 "," Rp560,655 "," Rp555,538 "," Rp558,978 ",0.002970019,173
17/10/2017," Rp559,329 "," Rp559,329 "," Rp554,103 "," Rp554,103 ",-0.008720948,571
18/10/2017," Rp555,850 "," Rp555,850 "," Rp555,850 "," Rp555,850 ",0.003153582,163
19/10/2017," Rp556,895 "," Rp557,111 "," Rp556,332 "," Rp557,111 ",0.002268468,134
20/10/2017," Rp556,666 "," Rp556,666 "," Rp555,709 "," Rp555,709 ",-0.002516668,304
23/10/2017," Rp554,739 "," Rp557,394 "," Rp553,347 "," Rp556,045 ",0.000604403,115
24/10/2017," Rp552,381 "," Rp552,381 "," Rp551,602 "," Rp552,165 ",-0.006978717,111
25/10/2017," Rp549,180 "," Rp551,559 "," Rp549,180 "," Rp551,559 ",-0.00109724,105
26/10/2017," Rp552,620 "," Rp552,620 "," Rp548,802 "," Rp549,496 ",-0.003739578,39
27/10/2017," Rp550,937 "," Rp550,981 "," Rp550,373 "," Rp550,981 ",0.002702157,567
30/10/2017," Rp551,632 "," Rp553,413 "," Rp550,720 "," Rp553,413 ",0.004414644,222
31/10/2017," Rp552,979 "," Rp553,630 "," Rp549,938 "," Rp550,329 ",-0.005572542,235
01/11/2017," Rp552,097 "," Rp553,226 "," Rp551,273 "," Rp552,922 ",0.004710561,78
02/11/2017," Rp553,023 "," Rp553,023 "," Rp553,023 "," Rp553,023 ",0.000183143,70
03/11/2017," Rp548,208 "," Rp549,334 "," Rp548,208 "," Rp548,728 ",-0.007766845,75
